x,y,z
3.16,2.42,78.89
3.18,2.42,79.60
3.20,2.42,80.32
3.22,2.42,81.04
3.24,2.42,81.77
3.26,2.42,82.50
3.28,2.42,83.24
3.30,2.42,83.98
3.32,2.42,84.73
3.34,2.42,85.48
3.36,2.42,86.24
3.38,2.42,87.00
3.40,2.42,87.77
3.42,2.42,88.55
3.44,2.42,89.33
3.46,2.42,90.11
3.48,2.42,90.90
3.50,2.42,91.70
3.52,2.42,92.50
3.54,2.42,93.31
3.56,2.42,94.12
3.58,2.42,94.94
3.60,2.42,95.76
3.62,2.42,96.59
3.64,2.42,97.42
3.66,2.42,98.26
3.68,2.42,99.10
3.70,2.42,99.95
3.72,2.42,100.81
3.74,2.42,101.67
3.76,2.42,102.53
3.78,2.42,103.40
3.80,2.42,104.28
3.82,2.42,105.16
3.84,2.42,106.05
3.86,2.42,106.94
3.88,2.42,107.84
3.90,2.42,108.74
3.92,2.42,109.65
3.94,2.42,110.56
3.96,2.42,111.48
3.98,2.42,112.40
4.00,2.42,113.33
0.00,2.44,33.69
0.02,2.44,33.56
0.04,2.44,33.44
0.06,2.44,33.32
0.08,2.44,33.21
0.10,2.44,33.10
0.12,2.44,33.00
0.14,2.44,32.90
0.16,2.44,32.81
0.18,2.44,32.72
0.20,2.44,32.64
0.22,2.44,32.56
0.24,2.44,32.49
0.26,2.44,32.42
0.28,2.44,32.36
0.30,2.44,32.31
0.32,2.44,32.26
0.34,2.44,32.21
0.36,2.44,32.17
0.38,2.44,32.14
0.40,2.44,32.11
0.42,2.44,32.09
0.44,2.44,32.07
0.46,2.44,32.05
0.48,2.44,32.05
0.50,2.44,32.04
0.52,2.44,32.05
0.54,2.44,32.05
0.56,2.44,32.07
0.58,2.44,32.09
0.60,2.44,32.11
0.62,2.44,32.14
0.64,2.44,32.17
0.66,2.44,32.21
0.68,2.44,32.26
0.70,2.44,32.31
0.72,2.44,32.36
0.74,2.44,32.42
0.76,2.44,32.49
0.78,2.44,32.56
0.80,2.44,32.64
0.82,2.44,32.72
0.84,2.44,32.81
0.86,2.44,32.90
0.88,2.44,33.00
0.90,2.44,33.10
0.92,2.44,33.21
0.94,2.44,33.32
0.96,2.44,33.44
0.98,2.44,33.56
1.00,2.44,33.69
1.02,2.44,33.83
1.04,2.44,33.97
1.06,2.44,34.11
1.08,2.44,34.26
1.10,2.44,34.42
1.12,2.44,34.58
1.14,2.44,34.74
1.16,2.44,34.91
1.18,2.44,35.09
1.20,2.44,35.27
1.22,2.44,35.46
1.24,2.44,35.65
1.26,2.44,35.85
1.28,2.44,36.05
1.30,2.44,36.26
1.32,2.44,36.48
1.34,2.44,36.69
1.36,2.44,36.92
1.38,2.44,37.15
1.40,2.44,37.38
1.42,2.44,37.62
1.44,2.44,37.87
1.46,2.44,38.12
1.48,2.44,38.37
1.50,2.44,38.64
1.52,2.44,38.90
1.54,2.44,39.17
1.56,2.44,39.45
1.58,2.44,39.73
1.60,2.44,40.02
1.62,2.44,40.31
1.64,2.44,40.61
1.66,2.44,40.91
1.68,2.44,41.22
1.70,2.44,41.54
1.72,2.44,41.86
1.74,2.44,42.18
1.76,2.44,42.51
1.78,2.44,42.84
1.80,2.44,43.18
1.82,2.44,43.53
1.84,2.44,43.88
1.86,2.44,44.24
1.88,2.44,44.60
1.90,2.44,44.96
1.92,2.44,45.34
1.94,2.44,45.71
1.96,2.44,46.10
1.98,2.44,46.48
2.00,2.44,46.88
2.02,2.44,47.27
2.04,2.44,47.68
2.06,2.44,48.09
2.08,2.44,48.50
2.10,2.44,48.92
2.12,2.44,49.34
2.14,2.44,49.77
2.16,2.44,50.21
2.18,2.44,50.65
2.20,2.44,51.09
2.22,2.44,51.55
2.24,2.44,52.00
2.26,2.44,52.46
2.28,2.44,52.93
2.30,2.44,53.40
2.32,2.44,53.88
2.34,2.44,54.36
2.36,2.44,54.85
2.38,2.44,55.34
2.40,2.44,55.84
2.42,2.44,56.34
2.44,2.44,56.85
2.46,2.44,57.37
2.48,2.44,57.89
2.50,2.44,58.41
2.52,2.44,58.94
2.54,2.44,59.48
2.56,2.44,60.02
2.58,2.44,60.56
2.60,2.44,61.11
2.62,2.44,61.67
2.64,2.44,62.23
2.66,2.44,62.80
2.68,2.44,63.37
2.70,2.44,63.95
2.72,2.44,64.53
2.74,2.44,65.12
2.76,2.44,65.71
2.78,2.44,66.31
2.80,2.44,66.92
2.82,2.44,67.52
2.84,2.44,68.14
2.86,2.44,68.76
2.88,2.44,69.38
2.90,2.44,70.01
2.92,2.44,70.65
2.94,2.44,71.29
2.96,2.44,71.94
2.98,2.44,72.59
3.00,2.44,73.24
3.02,2.44,73.91
3.04,2.44,74.57
3.06,2.44,75.24
3.08,2.44,75.92
3.10,2.44,76.61
3.12,2.44,77.29
3.14,2.44,77.99
3.16,2.44,78.69
3.18,2.44,79.39
3.20,2.44,80.10
3.22,2.44,80.81
3.24,2.44,81.53
3.26,2.44,82.26
3.28,2.44,82.99
3.30,2.44,83.72
3.32,2.44,84.47
3.34,2.44,85.21
3.36,2.44,85.96
3.38,2.44,86.72
3.40,2.44,87.48
3.42,2.44,88.25
3.44,2.44,89.02
3.46,2.44,89.80
3.48,2.44,90.58
3.50,2.44,91.37
3.52,2.44,92.17
3.54,2.44,92.96
3.56,2.44,93.77
3.58,2.44,94.58
3.60,2.44,95.39
3.62,2.44,96.21
3.64,2.44,97.04
3.66,2.44,97.87
3.68,2.44,98.70
3.70,2.44,99.55
3.72,2.44,100.39
3.74,2.44,101.24
3.76,2.44,102.10
3.78,2.44,102.96
3.80,2.44,103.83
3.82,2.44,104.70
3.84,2.44,105.58
3.86,2.44,106.46
3.88,2.44,107.35
3.90,2.44,108.25
3.92,2.44,109.15
3.94,2.44,110.05
3.96,2.44,110.96
3.98,2.44,111.88
4.00,2.44,112.80
0.00,2.46,33.93
0.02,2.46,33.80
0.04,2.46,33.67
0.06,2.46,33.56
0.08,2.46,33.44
0.10,2.46,33.34
0.12,2.46,33.24
0.14,2.46,33.14
0.16,2.46,33.05
0.18,2.46,32.96
0.20,2.46,32.88
0.22,2.46,32.80
0.24,2.46,32.73
0.26,2.46,32.67
0.28,2.46,32.61
0.30,2.46,32.55
0.32,2.46,32.50
0.34,2.46,32.46
0.36,2.46,32.42
0.38,2.46,32.39
0.40,2.46,32.36
0.42,2.46,32.33
0.44,2.46,32.32
0.46,2.46,32.30
0.48,2.46,32.30
0.50,2.46,32.29
0.52,2.46,32.30
0.54,2.46,32.30
0.56,2.46,32.32
0.58,2.46,32.33
0.60,2.46,32.36
0.62,2.46,32.39
0.64,2.46,32.42
0.66,2.46,32.46
0.68,2.46,32.50
0.70,2.46,32.55
0.72,2.46,32.61
0.74,2.46,32.67
0.76,2.46,32.73
0.78,2.46,32.80
0.80,2.46,32.88
0.82,2.46,32.96
0.84,2.46,33.05
0.86,2.46,33.14
0.88,2.46,33.24
0.90,2.46,33.34
0.92,2.46,33.44
0.94,2.46,33.56
0.96,2.46,33.67
0.98,2.46,33.80
1.00,2.46,33.93
1.02,2.46,34.06
1.04,2.46,34.20
1.06,2.46,34.34
1.08,2.46,34.49
1.10,2.46,34.64
1.12,2.46,34.80
1.14,2.46,34.97
1.16,2.46,35.14
1.18,2.46,35.31
1.20,2.46,35.49
1.22,2.46,35.68
1.24,2.46,35.87
1.26,2.46,36.06
1.28,2.46,36.26
1.30,2.46,36.47
1.32,2.46,36.68
1.34,2.46,36.90
1.36,2.46,37.12
1.38,2.46,37.35
1.40,2.46,37.58
1.42,2.46,37.82
1.44,2.46,38.06
1.46,2.46,38.31
1.48,2.46,38.56
1.50,2.46,38.82
1.52,2.46,39.08
1.54,2.46,39.35
1.56,2.46,39.63
1.58,2.46,39.91
1.60,2.46,40.19
1.62,2.46,40.48
1.64,2.46,40.78
1.66,2.46,41.08
1.68,2.46,41.38
1.70,2.46,41.69
1.72,2.46,42.01
1.74,2.46,42.33
1.76,2.46,42.66
1.78,2.46,42.99
1.80,2.46,43.33
1.82,2.46,43.67
1.84,2.46,44.01
1.86,2.46,44.37
1.88,2.46,44.73
1.90,2.46,45.09
1.92,2.46,45.46
1.94,2.46,45.83
1.96,2.46,46.21
1.98,2.46,46.59
2.00,2.46,46.98
2.02,2.46,47.38
2.04,2.46,47.77
2.06,2.46,48.18
2.08,2.46,48.59
2.10,2.46,49.00
2.12,2.46,49.43
2.14,2.46,49.85
2.16,2.46,50.28
2.18,2.46,50.72
2.20,2.46,51.16
2.22,2.46,51.61
2.24,2.46,52.06
2.26,2.46,52.51
2.28,2.46,52.98
2.30,2.46,53.44
2.32,2.46,53.92
2.34,2.46,54.39
2.36,2.46,54.88
2.38,2.46,55.37
2.40,2.46,55.86
2.42,2.46,56.36
2.44,2.46,56.86
2.46,2.46,57.37
2.48,2.46,57.89
2.50,2.46,58.41
2.52,2.46,58.93
2.54,2.46,59.46
2.56,2.46,60.00
2.58,2.46,60.54
2.60,2.46,61.08
2.62,2.46,61.63
2.64,2.46,62.19
2.66,2.46,62.75
2.68,2.46,63.32
2.70,2.46,63.89
2.72,2.46,64.47
2.74,2.46,65.05
2.76,2.46,65.64
2.78,2.46,66.23
2.80,2.46,66.83
2.82,2.46,67.43
2.84,2.46,68.04
2.86,2.46,68.65
2.88,2.46,69.27
2.90,2.46,69.89
2.92,2.46,70.52
2.94,2.46,71.16
2.96,2.46,71.80
2.98,2.46,72.44
3.00,2.46,73.09
3.02,2.46,73.75
3.04,2.46,74.41
3.06,2.46,75.08
3.08,2.46,75.75
3.10,2.46,76.42
3.12,2.46,77.10
3.14,2.46,77.79
3.16,2.46,78.48
3.18,2.46,79.18
3.20,2.46,79.88
3.22,2.46,80.59
3.24,2.46,81.30
3.26,2.46,82.02
3.28,2.46,82.74
3.30,2.46,83.47
3.32,2.46,84.21
3.34,2.46,84.95
3.36,2.46,85.69
3.38,2.46,86.44
3.40,2.46,87.19
3.42,2.46,87.95
3.44,2.46,88.72
3.46,2.46,89.49
3.48,2.46,90.26
3.50,2.46,91.05
3.52,2.46,91.83
3.54,2.46,92.62
3.56,2.46,93.42
3.58,2.46,94.22
3.60,2.46,95.03
3.62,2.46,95.84
3.64,2.46,96.66
3.66,2.46,97.48
3.68,2.46,98.31
3.70,2.46,99.14
3.72,2.46,99.98
3.74,2.46,100.82
3.76,2.46,101.67
3.78,2.46,102.52
3.80,2.46,103.38
3.82,2.46,104.25
3.84,2.46,105.12
3.86,2.46,105.99
3.88,2.46,106.87
3.90,2.46,107.76
3.92,2.46,108.65
3.94,2.46,109.54
3.96,2.46,110.44
3.98,2.46,111.35
4.00,2.46,112.26
0.00,2.48,34.16
0.02,2.48,34.03
0.04,2.48,33.91
0.06,2.48,33.80
0.08,2.48,33.69
0.10,2.48,33.58
0.12,2.48,33.48
0.14,2.48,33.38
0.16,2.48,33.29
0.18,2.48,33.21
0.20,2.48,33.13
0.22,2.48,33.05
0.24,2.48,32.98
0.26,2.48,32.92
0.28,2.48,32.86
0.30,2.48,32.80
0.32,2.48,32.75
0.34,2.48,32.71
0.36,2.48,32.67
0.38,2.48,32.64
0.40,2.48,32.61
0.42,2.48,32.59
0.44,2.48,32.57
0.46,2.48,32.56
0.48,2.48,32.55
0.50,2.48,32.55
0.52,2.48,32.55
0.54,2.48,32.56
0.56,2.48,32.57
0.58,2.48,32.59
0.60,2.48,32.61
0.62,2.48,32.64
0.64,2.48,32.67
0.66,2.48,32.71
0.68,2.48,32.75
0.70,2.48,32.80
0.72,2.48,32.86
0.74,2.48,32.92
0.76,2.48,32.98
0.78,2.48,33.05
0.80,2.48,33.13
0.82,2.48,33.21
0.84,2.48,33.29
0.86,2.48,33.38
0.88,2.48,33.48
0.90,2.48,33.58
0.92,2.48,33.69
0.94,2.48,33.80
0.96,2.48,33.91
0.98,2.48,34.03
1.00,2.48,34.16
1.02,2.48,34.29
1.04,2.48,34.43
1.06,2.48,34.57
1.08,2.48,34.72
1.10,2.48,34.87
1.12,2.48,35.03
1.14,2.48,35.19
1.16,2.48,35.36
1.18,2.48,35.53
1.20,2.48,35.71
1.22,2.48,35.90
1.24,2.48,36.08
1.26,2.48,36.28
1.28,2.48,36.48
1.30,2.48,36.68
1.32,2.48,36.89
1.34,2.48,37.11
1.36,2.48,37.33
1.38,2.48,37.55
1.40,2.48,37.78
1.42,2.48,38.02
1.44,2.48,38.26
1.46,2.48,38.50
1.48,2.48,38.75
1.50,2.48,39.01
1.52,2.48,39.27
1.54,2.48,39.54
1.56,2.48,39.81
1.58,2.48,40.08
1.60,2.48,40.37
1.62,2.48,40.65
1.64,2.48,40.95
1.66,2.48,41.24
1.68,2.48,41.55
1.70,2.48,41.85
1.72,2.48,42.17
1.74,2.48,42.48
1.76,2.48,42.81
1.78,2.48,43.14
1.80,2.48,43.47
1.82,2.48,43.81
1.84,2.48,44.15
1.86,2.48,44.50
1.88,2.48,44.86
1.90,2.48,45.21
1.92,2.48,45.58
1.94,2.48,45.95
1.96,2.48,46.32
1.98,2.48,46.70
2.00,2.48,47.09
2.02,2.48,47.48
2.04,2.48,47.88
2.06,2.48,48.28
2.08,2.48,48.68
2.10,2.48,49.09
2.12,2.48,49.51
2.14,2.48,49.93
2.16,2.48,50.36
2.18,2.48,50.79
2.20,2.48,51.23
2.22,2.48,51.67
2.24,2.48,52.12
2.26,2.48,52.57
2.28,2.48,53.03
2.30,2.48,53.49
2.32,2.48,53.96
2.34,2.48,54.43
2.36,2.48,54.91
2.38,2.48,55.39
2.40,2.48,55.88
2.42,2.48,56.37
2.44,2.48,56.87
2.46,2.48,57.38
2.48,2.48,57.89
2.50,2.48,58.40
2.52,2.48,58.92
2.54,2.48,59.45
2.56,2.48,59.98
2.58,2.48,60.51
2.60,2.48,61.05
2.62,2.48,61.60
2.64,2.48,62.15
2.66,2.48,62.70
2.68,2.48,63.26
2.70,2.48,63.83
2.72,2.48,64.40
2.74,2.48,64.98
2.76,2.48,65.56
2.78,2.48,66.15
2.80,2.48,66.74
2.82,2.48,67.34
2.84,2.48,67.94
2.86,2.48,68.55
2.88,2.48,69.16
2.90,2.48,69.78
2.92,2.48,70.40
2.94,2.48,71.03
2.96,2.48,71.66
2.98,2.48,72.30
3.00,2.48,72.95
3.02,2.48,73.59
3.04,2.48,74.25
3.06,2.48,74.91
3.08,2.48,75.57
3.10,2.48,76.24
3.12,2.48,76.92
3.14,2.48,77.60
3.16,2.48,78.28
3.18,2.48,78.97
3.20,2.48,79.67
3.22,2.48,80.37
3.24,2.48,81.07
3.26,2.48,81.79
3.28,2.48,82.50
3.30,2.48,83.22
3.32,2.48,83.95
3.34,2.48,84.68
3.36,2.48,85.42
3.38,2.48,86.16
3.40,2.48,86.91
3.42,2.48,87.66
3.44,2.48,88.42
3.46,2.48,89.18
3.48,2.48,89.95
3.50,2.48,90.72
3.52,2.48,91.50
3.54,2.48,92.28
3.56,2.48,93.07
3.58,2.48,93.87
3.60,2.48,94.66
3.62,2.48,95.47
3.64,2.48,96.28
3.66,2.48,97.09
3.68,2.48,97.91
3.70,2.48,98.74
3.72,2.48,99.57
3.74,2.48,100.40
3.76,2.48,101.24
3.78,2.48,102.09
3.80,2.48,102.94
3.82,2.48,103.79
3.84,2.48,104.66
3.86,2.48,105.52
3.88,2.48,106.39
3.90,2.48,107.27
3.92,2.48,108.15
3.94,2.48,109.04
3.96,2.48,109.93
3.98,2.48,110.83
4.00,2.48,111.73
0.00,2.50,34.40
0.02,2.50,34.27
0.04,2.50,34.15
0.06,2.50,34.04
0.08,2.50,33.93
0.10,2.50,33.82
0.12,2.50,33.72
0.14,2.50,33.63
0.16,2.50,33.54
0.18,2.50,33.46
0.20,2.50,33.38
0.22,2.50,33.30
0.24,2.50,33.23
0.26,2.50,33.17
0.28,2.50,33.11
0.30,2.50,33.06
0.32,2.50,33.01
0.34,2.50,32.96
0.36,2.50,32.93
0.38,2.50,32.89
0.40,2.50,32.86
0.42,2.50,32.84
0.44,2.50,32.82
0.46,2.50,32.81
0.48,2.50,32.80
0.50,2.50,32.80
0.52,2.50,32.80
0.54,2.50,32.81
0.56,2.50,32.82
0.58,2.50,32.84
0.60,2.50,32.86
0.62,2.50,32.89
0.64,2.50,32.93
0.66,2.50,32.96
0.68,2.50,33.01
0.70,2.50,33.06
0.72,2.50,33.11
0.74,2.50,33.17
0.76,2.50,33.23
0.78,2.50,33.30
0.80,2.50,33.38
0.82,2.50,33.46
0.84,2.50,33.54
0.86,2.50,33.63
0.88,2.50,33.72
0.90,2.50,33.82
0.92,2.50,33.93
0.94,2.50,34.04
0.96,2.50,34.15
0.98,2.50,34.27
1.00,2.50,34.40
1.02,2.50,34.53
1.04,2.50,34.67
1.06,2.50,34.81
1.08,2.50,34.95
1.10,2.50,35.10
1.12,2.50,35.26
1.14,2.50,35.42
1.16,2.50,35.59
1.18,2.50,35.76
1.20,2.50,35.94
1.22,2.50,36.12
1.24,2.50,36.30
1.26,2.50,36.50
1.28,2.50,36.69
1.30,2.50,36.90
1.32,2.50,37.10
1.34,2.50,37.32
1.36,2.50,37.53
1.38,2.50,37.76
1.40,2.50,37.98
1.42,2.50,38.22
1.44,2.50,38.46
1.46,2.50,38.70
1.48,2.50,38.95
1.50,2.50,39.20
1.52,2.50,39.46
1.54,2.50,39.72
1.56,2.50,39.99
1.58,2.50,40.26
1.60,2.50,40.54
1.62,2.50,40.83
1.64,2.50,41.12
1.66,2.50,41.41
1.68,2.50,41.71
1.70,2.50,42.02
1.72,2.50,42.33
1.74,2.50,42.64
1.76,2.50,42.96
1.78,2.50,43.29
1.80,2.50,43.62
1.82,2.50,43.95
1.84,2.50,44.29
1.86,2.50,44.64
1.88,2.50,44.99
1.90,2.50,45.34
1.92,2.50,45.70
1.94,2.50,46.07
1.96,2.50,46.44
1.98,2.50,46.82
2.00,2.50,47.20
2.02,2.50,47.59
2.04,2.50,47.98
2.06,2.50,48.38
2.08,2.50,48.78
2.10,2.50,49.18
2.12,2.50,49.60
2.14,2.50,50.01
2.16,2.50,50.44
2.18,2.50,50.86
2.20,2.50,51.30
2.22,2.50,51.73
2.24,2.50,52.18
2.26,2.50,52.62
2.28,2.50,53.08
2.30,2.50,53.54
2.32,2.50,54.00
2.34,2.50,54.47
2.36,2.50,54.94
2.38,2.50,55.42
2.40,2.50,55.90
2.42,2.50,56.39
2.44,2.50,56.89
2.46,2.50,57.39
2.48,2.50,57.89
2.50,2.50,58.40
2.52,2.50,58.91
2.54,2.50,59.43
2.56,2.50,59.96
2.58,2.50,60.49
2.60,2.50,61.02
2.62,2.50,61.56
2.64,2.50,62.11
2.66,2.50,62.66
2.68,2.50,63.22
2.70,2.50,63.78
2.72,2.50,64.34
2.74,2.50,64.91
2.76,2.50,65.49
2.78,2.50,66.07
2.80,2.50,66.66
2.82,2.50,67.25
2.84,2.50,67.84
2.86,2.50,68.45
2.88,2.50,69.05
2.90,2.50,69.66
2.92,2.50,70.28
2.94,2.50,70.90
2.96,2.50,71.53
2.98,2.50,72.16
3.00,2.50,72.80
3.02,2.50,73.44
3.04,2.50,74.09
3.06,2.50,74.74
3.08,2.50,75.40
3.10,2.50,76.06
3.12,2.50,76.73
3.14,2.50,77.41
3.16,2.50,78.08
3.18,2.50,78.77
3.20,2.50,79.46
3.22,2.50,80.15
3.24,2.50,80.85
3.26,2.50,81.55
3.28,2.50,82.26
3.30,2.50,82.98
3.32,2.50,83.70
3.34,2.50,84.42
3.36,2.50,85.15
3.38,2.50,85.88
3.40,2.50,86.62
3.42,2.50,87.37
3.44,2.50,88.12
3.46,2.50,88.87
3.48,2.50,89.63
3.50,2.50,90.40
3.52,2.50,91.17
3.54,2.50,91.95
3.56,2.50,92.73
3.58,2.50,93.51
3.60,2.50,94.30
3.62,2.50,95.10
3.64,2.50,95.90
3.66,2.50,96.71
3.68,2.50,97.52
3.70,2.50,98.34
3.72,2.50,99.16
3.74,2.50,99.98
3.76,2.50,100.82
3.78,2.50,101.65
3.80,2.50,102.50
3.82,2.50,103.34
3.84,2.50,104.20
3.86,2.50,105.05
3.88,2.50,105.92
3.90,2.50,106.78
3.92,2.50,107.66
3.94,2.50,108.54
3.96,2.50,109.42
3.98,2.50,110.31
4.00,2.50,111.20
0.00,2.52,34.64
0.02,2.52,34.52
0.04,2.52,34.40
0.06,2.52,34.28
0.08,2.52,34.17
0.10,2.52,34.07
0.12,2.52,33.97
0.14,2.52,33.88
0.16,2.52,33.79
0.18,2.52,33.71
0.20,2.52,33.63
0.22,2.52,33.55
0.24,2.52,33.49
0.26,2.52,33.42
0.28,2.52,33.36
0.30,2.52,33.31
0.32,2.52,33.26
0.34,2.52,33.22
0.36,2.52,33.18
0.38,2.52,33.15
0.40,2.52,33.12
0.42,2.52,33.10
0.44,2.52,33.08
0.46,2.52,33.07
0.48,2.52,33.06
0.50,2.52,33.06
0.52,2.52,33.06
0.54,2.52,33.07
0.56,2.52,33.08
0.58,2.52,33.10
0.60,2.52,33.12
0.62,2.52,33.15
0.64,2.52,33.18
0.66,2.52,33.22
0.68,2.52,33.26
0.70,2.52,33.31
0.72,2.52,33.36
0.74,2.52,33.42
0.76,2.52,33.49
0.78,2.52,33.55
0.80,2.52,33.63
0.82,2.52,33.71
0.84,2.52,33.79
0.86,2.52,33.88
0.88,2.52,33.97
0.90,2.52,34.07
0.92,2.52,34.17
0.94,2.52,34.28
0.96,2.52,34.40
0.98,2.52,34.52
1.00,2.52,34.64
1.02,2.52,34.77
1.04,2.52,34.90
1.06,2.52,35.04
1.08,2.52,35.19
1.10,2.52,35.34
1.12,2.52,35.49
1.14,2.52,35.65
1.16,2.52,35.82
1.18,2.52,35.99
1.20,2.52,36.16
1.22,2.52,36.34
1.24,2.52,36.53
1.26,2.52,36.72
1.28,2.52,36.91
1.30,2.52,37.11
1.32,2.52,37.32
1.34,2.52,37.53
1.36,2.52,37.74
1.38,2.52,37.96
1.40,2.52,38.19
1.42,2.52,38.42
1.44,2.52,38.66
1.46,2.52,38.90
1.48,2.52,39.14
1.50,2.52,39.39
1.52,2.52,39.65
1.54,2.52,39.91
1.56,2.52,40.18
1.58,2.52,40.45
1.60,2.52,40.72
1.62,2.52,41.01
1.64,2.52,41.29
1.66,2.52,41.58
1.68,2.52,41.88
1.70,2.52,42.18
1.72,2.52,42.49
1.74,2.52,42.80
1.76,2.52,43.12
1.78,2.52,43.44
1.80,2.52,43.77
1.82,2.52,44.10
1.84,2.52,44.43
1.86,2.52,44.78
1.88,2.52,45.12
1.90,2.52,45.48
1.92,2.52,45.83
1.94,2.52,46.20
1.96,2.52,46.56
1.98,2.52,46.94
2.00,2.52,47.31
2.02,2.52,47.70
2.04,2.52,48.08
2.06,2.52,48.48
2.08,2.52,48.87
2.10,2.52,49.28
2.12,2.52,49.69
2.14,2.52,50.10
2.16,2.52,50.52
2.18,2.52,50.94
2.20,2.52,51.37
2.22,2.52,51.80
2.24,2.52,52.24
2.26,2.52,52.68
2.28,2.52,53.13
2.30,2.52,53.59
2.32,2.52,54.04
2.34,2.52,54.51
2.36,2.52,54.98
2.38,2.52,55.45
2.40,2.52,55.93
2.42,2.52,56.41
2.44,2.52,56.90
2.46,2.52,57.40
2.48,2.52,57.90
2.50,2.52,58.40
2.52,2.52,58.91
2.54,2.52,59.43
2.56,2.52,59.94
2.58,2.52,60.47
2.60,2.52,61.00
2.62,2.52,61.53
2.64,2.52,62.07
2.66,2.52,62.62
2.68,2.52,63.17
2.70,2.52,63.72
2.72,2.52,64.28
2.74,2.52,64.85
2.76,2.52,65.42
2.78,2.52,65.99
2.80,2.52,66.57
2.82,2.52,67.16
2.84,2.52,67.75
2.86,2.52,68.35
2.88,2.52,68.95
2.90,2.52,69.55
2.92,2.52,70.16
2.94,2.52,70.78
2.96,2.52,71.40
2.98,2.52,72.03
3.00,2.52,72.66
3.02,2.52,73.29
3.04,2.52,73.93
3.06,2.52,74.58
3.08,2.52,75.23
3.10,2.52,75.89
3.12,2.52,76.55
3.14,2.52,77.22
3.16,2.52,77.89
3.18,2.52,78.56
3.20,2.52,79.25
3.22,2.52,79.93
3.24,2.52,80.63
3.26,2.52,81.32
3.28,2.52,82.02
3.30,2.52,82.73
3.32,2.52,83.44
3.34,2.52,84.16
3.36,2.52,84.88
3.38,2.52,85.61
3.40,2.52,86.34
3.42,2.52,87.08
3.44,2.52,87.82
3.46,2.52,88.57
3.48,2.52,89.32
3.50,2.52,90.08
3.52,2.52,90.84
3.54,2.52,91.61
3.56,2.52,92.39
3.58,2.52,93.16
3.60,2.52,93.95
3.62,2.52,94.73
3.64,2.52,95.53
3.66,2.52,96.33
3.68,2.52,97.13
3.70,2.52,97.94
3.72,2.52,98.75
3.74,2.52,99.57
3.76,2.52,100.39
3.78,2.52,101.22
3.80,2.52,102.06
3.82,2.52,102.90
3.84,2.52,103.74
3.86,2.52,104.59
3.88,2.52,105.44
3.90,2.52,106.30
3.92,2.52,107.17
3.94,2.52,108.03
3.96,2.52,108.91
3.98,2.52,109.79
4.00,2.52,110.67
0.00,2.54,34.89
0.02,2.54,34.76
0.04,2.54,34.64
0.06,2.54,34.53
0.08,2.54,34.42
0.10,2.54,34.32
0.12,2.54,34.22
0.14,2.54,34.13
0.16,2.54,34.04
0.18,2.54,33.96
0.20,2.54,33.88
0.22,2.54,33.81
0.24,2.54,33.74
0.26,2.54,33.68
0.28,2.54,33.62
0.30,2.54,33.57
0.32,2.54,33.52
0.34,2.54,33.48
0.36,2.54,33.44
0.38,2.54,33.41
0.40,2.54,33.38
0.42,2.54,33.36
0.44,2.54,33.34
0.46,2.54,33.33
0.48,2.54,33.32
0.50,2.54,33.32
0.52,2.54,33.32
0.54,2.54,33.33
0.56,2.54,33.34
0.58,2.54,33.36
0.60,2.54,33.38
0.62,2.54,33.41
0.64,2.54,33.44
0.66,2.54,33.48
0.68,2.54,33.52
0.70,2.54,33.57
0.72,2.54,33.62
0.74,2.54,33.68
0.76,2.54,33.74
0.78,2.54,33.81
0.80,2.54,33.88
0.82,2.54,33.96
0.84,2.54,34.04
0.86,2.54,34.13
0.88,2.54,34.22
0.90,2.54,34.32
0.92,2.54,34.42
0.94,2.54,34.53
0.96,2.54,34.64
0.98,2.54,34.76
1.00,2.54,34.89
1.02,2.54,35.01
1.04,2.54,35.15
1.06,2.54,35.28
1.08,2.54,35.43
1.10,2.54,35.58
1.12,2.54,35.73
1.14,2.54,35.89
1.16,2.54,36.05
1.18,2.54,36.22
1.20,2.54,36.39
1.22,2.54,36.57
1.24,2.54,36.75
1.26,2.54,36.94
1.28,2.54,37.13
1.30,2.54,37.33
1.32,2.54,37.53
1.34,2.54,37.74
1.36,2.54,37.96
1.38,2.54,38.17
1.40,2.54,38.40
1.42,2.54,38.63
1.44,2.54,38.86
1.46,2.54,39.10
1.48,2.54,39.34
1.50,2.54,39.59
1.52,2.54,39.84
1.54,2.54,40.10
1.56,2.54,40.36
1.58,2.54,40.63
1.60,2.54,40.91
1.62,2.54,41.18
1.64,2.54,41.47
1.66,2.54,41.76
1.68,2.54,42.05
1.70,2.54,42.35
1.72,2.54,42.65
1.74,2.54,42.96
1.76,2.54,43.27
1.78,2.54,43.59
1.80,2.54,43.92
1.82,2.54,44.25
1.84,2.54,44.58
1.86,2.54,44.92
1.88,2.54,45.26
1.90,2.54,45.61
1.92,2.54,45.96
1.94,2.54,46.32
1.96,2.54,46.69
1.98,2.54,47.06
2.00,2.54,47.43
2.02,2.54,47.81
2.04,2.54,48.19
2.06,2.54,48.58
2.08,2.54,48.97
2.10,2.54,49.37
2.12,2.54,49.78
2.14,2.54,50.19
2.16,2.54,50.60
2.18,2.54,51.02
2.20,2.54,51.44
2.22,2.54,51.87
2.24,2.54,52.31
2.26,2.54,52.75
2.28,2.54,53.19
2.30,2.54,53.64
2.32,2.54,54.09
2.34,2.54,54.55
